"OrderNumber","Sales Channel","OrderDate","CustomerID","Unit Price","Final Price"
"SO - 0004982","In-Store","2020-01-03","18","6123.8","5817.61"
"SO - 0004983","In-Store","2020-01-03","47","2452.2","2268.29"
"SO - 0004984","Wholesale","2020-01-03","19","3906.1","3515.49"
"SO - 0004985","Online","2020-01-03","36","2351.7","2234.12"
"SO - 0004986","In-Store","2020-01-03","12","991.6","942.02"
"SO - 0004987","In-Store","2020-01-03","42","5226","4442.1"
"SO - 0004988","In-Store","2020-01-04","25","5936.2","5342.58"
"SO - 0004989","In-Store","2020-01-04","12","1051.9","973.01"
"SO - 000499","In-Store","2018-07-17","28","201","170.85"
"SO - 0004990","Online","2020-01-04","11","1018.4","916.56"
"SO - 0004991","Online","2020-01-04","23","3731.9","3545.31"
"SO - 0004992","In-Store","2020-01-04","9","3276.3","2948.67"
"SO - 0004993","Online","2020-01-05","41","1105.5","663.3"
"SO - 0004994","Distributor","2020-01-05","40","6539.2","6212.24"
"SO - 0004995","In-Store","2020-01-05","47","3517.5","3253.69"
"SO - 0004996","Distributor","2020-01-05","18","2338.3","2162.93"
"SO - 0004997","In-Store","2020-01-05","38","2231.1","1784.88"
"SO - 0004998","In-Store","2020-01-05","47","911.2","842.86"
"SO - 0004999","Online","2020-01-05","45","6277.9","5964.01"
"SO - 000500","Wholesale","2018-07-17","11","3946.3","3551.67"
"SO - 0005000","Distributor","2020-01-05","21","2371.8","1897.44"
"SO - 0005001","In-Store","2020-01-05","45","1969.8","1575.84"
"SO - 0005002","In-Store","2020-01-05","45","5996.5","4797.2"
"SO - 0005003","Distributor","2020-01-05","11","3865.9","3479.31"
"SO - 0005004","In-Store","2020-01-05","6","5768.7","5336.05"
"SO - 0005005","Online","2020-01-06","50","1916.2","1628.77"
"SO - 0005006","In-Store","2020-01-06","9","1989.9","1840.66"
"SO - 0005007","In-Store","2020-01-06","46","3370.1","3033.09"
"SO - 0005008","Distributor","2020-01-06","38","850.9","680.72"
"SO - 0005009","Wholesale","2020-01-06","15","1125.6","1069.32"
"SO - 000501","Wholesale","2018-07-18","49","1909.5","1527.6"
"SO - 0005010","Distributor","2020-01-06","42","6157.3","5695.5"
"SO - 0005011","Wholesale","2020-01-06","17","1005","929.63"
"SO - 0005012","In-Store","2020-01-06","24","2479","2293.08"
"SO - 0005013","Wholesale","2020-01-06","20","1989.9","1840.66"
"SO - 0005014","In-Store","2020-01-06","1","716.9","681.06"
"SO - 0005015","In-Store","2020-01-07","35","1688.4","1519.56"
"SO - 0005016","In-Store","2020-01-07","50","2619.7","1833.79"
"SO - 0005017","In-Store","2020-01-07","12","1728.6","1642.17"
"SO - 0005018","Distributor","2020-01-07","32","3993.2","3693.71"
"SO - 0005019","In-Store","2020-01-07","37","2398.6","2278.67"
"SO - 000502","In-Store","2018-07-18","47","2412","1929.6"
"SO - 0005020","In-Store","2020-01-07","21","884.4","840.18"
"SO - 0005021","In-Store","2020-01-07","24","804","723.6"
"SO - 0005022","In-Store","2020-01-07","24","897.8","763.13"
"SO - 0005023","In-Store","2020-01-07","34","3859.2","3569.76"
"SO - 0005024","In-Store","2020-01-07","24","951.4","856.26"
"SO - 0005025","In-Store","2020-01-07","6","201","180.9"
"SO - 0005026","In-Store","2020-01-07","23","2566.1","2181.19"
"SO - 0005027","In-Store","2020-01-07","18","1728.6","1642.17"
"SO - 0005028","Online","2020-01-08","40","5132.2","4747.29"
"SO - 0005029","Online","2020-01-08","12","5480.6","5069.56"
"SO - 000503","In-Store","2018-07-18","50","964.8","916.56"
"SO - 0005030","In-Store","2020-01-08","4","3953","3360.05"
"SO - 0005031","Wholesale","2020-01-08","42","964.8","892.44"
"SO - 0005032","Online","2020-01-08","33","1943","1797.28"
"SO - 0005033","Online","2020-01-08","7","3892.7","3308.8"
"SO - 0005034","Online","2020-01-08","12","5822.3","5385.63"
"SO - 0005035","In-Store","2020-01-08","47","1755.4","1492.09"
"SO - 0005036","Wholesale","2020-01-08","39","3128.9","2816.01"
"SO - 0005037","Distributor","2020-01-08","34","2318.2","2144.34"
"SO - 0005038","In-Store","2020-01-09","13","1735.3","1561.77"
"SO - 0005039","Distributor","2020-01-09","17","3879.3","3685.34"
"SO - 000504","Distributor","2018-07-18","42","1996.6","1846.86"
"SO - 0005040","Online","2020-01-09","26","3932.9","3736.26"
"SO - 0005041","In-Store","2020-01-09","39","1045.2","940.68"
"SO - 0005042","In-Store","2020-01-09","4","214.4","192.96"
"SO - 0005043","In-Store","2020-01-09","34","897.8","852.91"
"SO - 0005044","In-Store","2020-01-09","16","1139","797.3"
"SO - 0005045","In-Store","2020-01-09","17","5460.5","5187.48"
"SO - 0005046","Wholesale","2020-01-09","45","2391.9","2212.51"
"SO - 0005047","Distributor","2020-01-09","1","5996.5","4197.55"
"SO - 0005048","Wholesale","2020-01-10","9","1728.6","1598.96"
"SO - 0005049","Wholesale","2020-01-10","13","3343.3","2841.81"
"SO - 000505","Online","2018-07-18","21","1045.2","888.42"
"SO - 0005050","In-Store","2020-01-10","40","174.2","156.78"
"SO - 0005051","Online","2020-01-10","31","1058.6","1005.67"
"SO - 0005052","Wholesale","2020-01-10","37","964.8","892.44"
"SO - 0005053","In-Store","2020-01-10","39","3966.4","3768.08"
"SO - 0005054","In-Store","2020-01-10","43","2633.1","2501.45"
"SO - 0005055","Online","2020-01-10","40","1011.7","961.12"
"SO - 0005056","In-Store","2020-01-10","15","3892.7","3698.07"
"SO - 0005057","Distributor","2020-01-10","3","3805.6","3615.32"
"SO - 0005058","In-Store","2020-01-10","20","1031.8","980.21"
"SO - 0005059","In-Store","2020-01-10","11","6090.3","5785.79"
"SO - 000506","In-Store","2018-07-18","41","3879.3","3103.44"
"SO - 0005060","In-Store","2020-01-11","11","3892.7","3698.07"
"SO - 0005061","Wholesale","2020-01-11","2","2231.1","2007.99"
"SO - 0005062","In-Store","2020-01-11","23","3953","3360.05"
"SO - 0005063","Online","2020-01-11","13","931.3","861.45"
"SO - 0005064","In-Store","2020-01-11","31","2626.4","1838.48"
"SO - 0005065","Online","2020-01-11","23","1681.7","1429.45"
"SO - 0005066","Distributor","2020-01-11","31","1266.3","1013.04"
"SO - 0005067","Online","2020-01-11","41","3356.7","3021.03"
"SO - 0005068","In-Store","2020-01-11","11","1112.2","1000.98"
"SO - 0005069","In-Store","2020-01-11","12","1862.6","1769.47"
"SO - 000507","Distributor","2018-07-18","50","5976.4","5528.17"
"SO - 0005070","In-Store","2020-01-11","48","254.6","229.14"
"SO - 0005071","In-Store","2020-01-11","7","3919.5","3135.6"
"SO - 0005072","Distributor","2020-01-11","23","3979.8","3780.81"
"SO - 0005073","In-Store","2020-01-12","49","3859.2","3280.32"
"SO - 0005074","Online","2020-01-12","18","214.4","150.08"
"SO - 0005075","Wholesale","2020-01-12","7","1252.9","1158.93"
"SO - 0005076","Online","2020-01-12","1","4013.3","3411.31"
"SO - 0005077","Online","2020-01-12","47","1112.2","1028.79"
"SO - 0005078","Distributor","2020-01-12","2","3859.2","3666.24"
"SO - 0005079","Online","2020-01-12","40","3825.7","3443.13"
"SO - 000508","Online","2018-07-18","13","2257.9","2145.01"
"SO - 0005080","In-Store","2020-01-12","12","241.2","217.08"
"SO - 0005081","Online","2020-01-12","46","3979.8","2387.88"
"SO - 0005082","Wholesale","2020-01-12","13","3899.4","3606.95"
"SO - 0005083","In-Store","2020-01-12","42","2412","2291.4"
"SO - 0005084","In-Store","2020-01-12","13","5875.9","5435.21"
"SO - 0005085","Online","2020-01-12","38","5293","3705.1"
"SO - 0005086","Online","2020-01-13","19","3912.8","3619.34"
"SO - 0005087","In-Store","2020-01-13","37","1159.1","1072.17"
"SO - 0005088","In-Store","2020-01-13","47","1125.6","1013.04"
"SO - 0005089","In-Store","2020-01-13","41","3912.8","3717.16"
"SO - 000509","Online","2018-07-19","9","241.2","229.14"
"SO - 0005090","In-Store","2020-01-13","7","227.8","216.41"
"SO - 0005091","Distributor","2020-01-13","45","1018.4","942.02"
"SO - 0005092","Wholesale","2020-01-13","20","938","844.2"
"SO - 0005093","Online","2020-01-13","42","227.8","216.41"
"SO - 0005094","Distributor","2020-01-13","6","1005","954.75"
"SO - 0005095","Distributor","2020-01-14","5","227.8","210.72"
"SO - 0005096","Wholesale","2020-01-14","30","1072","1018.4"
"SO - 0005097","Distributor","2020-01-14","1","2505.8","2317.87"
"SO - 0005098","In-Store","2020-01-14","28","4020","3819"
"SO - 0005099","Wholesale","2020-01-14","12","5916.1","5620.3"
"SO - 000510","In-Store","2018-07-19","35","1983.2","1834.46"
"SO - 0005100","In-Store","2020-01-14","11","1092.1","982.89"
"SO - 0005101","Online","2020-01-14","16","3959.7","3365.75"
"SO - 0005102","In-Store","2020-01-14","16","3845.8","3461.22"
"SO - 0005103","In-Store","2020-01-14","10","3919.5","3527.55"
"SO - 0005104","In-Store","2020-01-14","43","268","214.4"
"SO - 0005105","Online","2020-01-15","4","3986.5","3787.18"
"SO - 0005106","In-Store","2020-01-15","10","2680","2479"
"SO - 0005107","Online","2020-01-15","7","1045.2","966.81"
"SO - 0005108","In-Store","2020-01-15","18","5949.6","5652.12"
"SO - 0005109","In-Store","2020-01-15","42","3946.3","3650.33"
"SO - 000511","In-Store","2018-07-19","1","3919.5","3723.53"
"SO - 0005110","In-Store","2020-01-15","24","1969.8","1575.84"
"SO - 0005111","In-Store","2020-01-15","47","5862.5","5569.38"
"SO - 0005112","Online","2020-01-15","23","1681.7","1429.45"
"SO - 0005113","Wholesale","2020-01-16","20","2432.1","2310.5"
"SO - 0005114","In-Store","2020-01-16","28","1701.8","1574.17"
"SO - 0005115","Wholesale","2020-01-16","41","3504.1","2978.49"
"SO - 0005116","Wholesale","2020-01-16","36","2639.8","2111.84"
"SO - 0005117","In-Store","2020-01-16","5","1701.8","1574.17"
"SO - 0005118","Wholesale","2020-01-16","5","5514.1","5238.4"
"SO - 0005119","Online","2020-01-16","20","1105.5","884.4"
"SO - 000512","Online","2018-07-19","17","241.2","217.08"
"SO - 0005120","In-Store","2020-01-16","33","1031.8","954.42"
"SO - 0005121","In-Store","2020-01-16","28","5681.6","5255.48"
"SO - 0005122","In-Store","2020-01-16","12","2525.9","2147.02"
"SO - 0005123","Online","2020-01-16","41","1279.7","1183.72"
"SO - 0005124","Distributor","2020-01-17","5","3095.4","2940.63"
"SO - 0005125","In-Store","2020-01-17","14","174.2","148.07"
"SO - 0005126","Distributor","2020-01-17","5","978.2","880.38"
"SO - 0005127","In-Store","2020-01-17","14","227.8","216.41"
"SO - 0005128","Distributor","2020-01-17","43","227.8","216.41"
"SO - 0005129","Online","2020-01-17","47","6318.1","5370.39"
"SO - 000513","Online","2018-07-19","35","3946.3","3650.33"
"SO - 0005130","Online","2020-01-17","29","1701.8","1616.71"
"SO - 0005131","Distributor","2020-01-17","31","3055.2","2826.06"
"SO - 0005132","Distributor","2020-01-17","30","877.7","833.82"
"SO - 0005133","Distributor","2020-01-18","29","1098.8","933.98"
"SO - 0005134","In-Store","2020-01-18","18","958.1","910.2"
"SO - 0005135","In-Store","2020-01-18","21","1005","929.63"
"SO - 0005136","In-Store","2020-01-18","49","1058.6","1005.67"
"SO - 0005137","Wholesale","2020-01-18","12","1058.6","899.81"
"SO - 0005138","Wholesale","2020-01-19","8","5540.9","5125.33"
"SO - 0005139","Online","2020-01-19","5","1132.3","962.46"
"SO - 000514","Online","2018-07-19","6","3966.4","3768.08"
"SO - 0005140","In-Store","2020-01-19","6","1125.6","1069.32"
"SO - 0005141","In-Store","2020-01-19","37","2552.7","2425.07"
"SO - 0005142","In-Store","2020-01-19","12","1018.4","942.02"
"SO - 0005143","Wholesale","2020-01-19","18","964.8","916.56"
"SO - 0005144","Distributor","2020-01-19","4","964.8","916.56"
"SO - 0005145","In-Store","2020-01-19","41","2492.4","2305.47"
"SO - 0005146","Wholesale","2020-01-19","10","971.5","582.9"
"SO - 0005147","Distributor","2020-01-19","48","1065.3","852.24"
"SO - 0005148","Distributor","2020-01-19","47","6130.5","5210.93"
"SO - 0005149","In-Store","2020-01-20","23","2653.2","2255.22"
"SO - 000515","In-Store","2018-07-19","6","1829.1","1646.19"
"SO - 0005150","Distributor","2020-01-20","50","1125.6","1013.04"
"SO - 0005151","Online","2020-01-20","34","857.6","728.96"
"SO - 0005152","Online","2020-01-20","38","1782.2","1425.76"
"SO - 0005153","Distributor","2020-01-20","20","2010","1859.25"
"SO - 0005154","In-Store","2020-01-21","9","857.6","814.72"
"SO - 0005155","Online","2020-01-21","20","871","783.9"
"SO - 0005156","Distributor","2020-01-21","6","2559.4","2367.45"
"SO - 0005157","Distributor","2020-01-21","2","3812.3","3621.69"
"SO - 0005158","In-Store","2020-01-21","20","1058.6","979.21"
"SO - 0005159","In-Store","2020-01-21","33","2479","2107.15"
"SO - 000516","In-Store","2018-07-19","15","2733.6","2528.58"
"SO - 0005160","In-Store","2020-01-21","34","1742","1567.8"
"SO - 0005161","Online","2020-01-21","21","3162.4","3004.28"
"SO - 0005162","Online","2020-01-21","12","207.7","197.32"
"SO - 0005163","Online","2020-01-21","19","931.3","861.45"
"SO - 0005164","Online","2020-01-21","5","5098.7","4843.77"
"SO - 0005165","Online","2020-01-21","35","1165.8","699.48"
"SO - 0005166","In-Store","2020-01-22","7","1909.5","1814.03"
"SO - 0005167","In-Store","2020-01-22","37","6244.4","5932.18"
"SO - 0005168","Online","2020-01-22","7","3872.6","3582.16"
"SO - 0005169","Online","2020-01-22","30","1762.1","1233.47"
"SO - 000517","In-Store","2018-07-19","20","844.2","780.89"
"SO - 0005170","Online","2020-01-22","37","2552.7","2361.25"
"SO - 0005171","Wholesale","2020-01-22","19","1005","904.5"
"SO - 0005172","Online","2020-01-22","5","1340","1273"
"SO - 0005173","Distributor","2020-01-22","13","1842.5","1750.38"
"SO - 0005174","Wholesale","2020-01-22","18","3852.5","2311.5"
"SO - 0005175","In-Store","2020-01-23","47","1212.7","1091.43"
"SO - 0005176","Online","2020-01-23","22","3819","3628.05"
"SO - 0005177","Distributor","2020-01-23","19","1065.3","852.24"
"SO - 0005178","Wholesale","2020-01-23","38","1862.6","1676.34"
"SO - 0005179","Wholesale","2020-01-23","35","1989.9","1790.91"
"SO - 000518","In-Store","2018-07-20","28","6231","5919.45"
"SO - 0005180","Online","2020-01-23","34","2693.4","2491.4"
"SO - 0005181","Distributor","2020-01-23","25","4020","2412"
"SO - 0005182","Online","2020-01-23","8","1212.7","1091.43"
"SO - 0005183","Online","2020-01-23","24","3484","3135.6"
"SO - 0005184","Online","2020-01-24","26","3845.8","2692.06"
"SO - 0005185","Distributor","2020-01-24","28","2398.6","1918.88"
"SO - 0005186","In-Store","2020-01-24","27","6123.8","5664.52"
"SO - 0005187","In-Store","2020-01-24","50","1788.9","1610.01"
"SO - 0005188","In-Store","2020-01-24","12","3926.2","3729.89"
"SO - 0005189","Online","2020-01-24","37","180.9","162.81"
"SO - 000519","Online","2018-07-20","16","1159.1","1101.15"
"SO - 0005190","Distributor","2020-01-24","5","3169.1","3010.65"
"SO - 0005191","Wholesale","2020-01-24","10","1172.5","996.63"
"SO - 0005192","Online","2020-01-25","18","3959.7","3761.72"
"SO - 0005193","In-Store","2020-01-25","30","194.3","184.59"
"SO - 0005194","In-Store","2020-01-25","3","2318.2","2202.29"
"SO - 0005195","In-Store","2020-01-25","46","1916.2","1724.58"
"SO - 0005196","In-Store","2020-01-25","26","2512.5","2386.88"
"SO - 0005197","In-Store","2020-01-25","16","174.2","148.07"
"SO - 0005198","Online","2020-01-26","34","5668.2","5101.38"
"SO - 0005199","In-Store","2020-01-26","2","1876","1313.2"
"SO - 000520","In-Store","2018-07-20","15","3966.4","3371.44"
"SO - 0005200","In-Store","2020-01-26","29","1969.8","1772.82"
"SO - 0005201","In-Store","2020-01-26","15","1045.2","966.81"
"SO - 0005202","In-Store","2020-01-26","25","5681.6","4545.28"
"SO - 0005203","In-Store","2020-01-26","22","1105.5","939.68"
"SO - 0005204","In-Store","2020-01-26","3","5427","4612.95"
"SO - 0005205","Online","2020-01-27","3","2378.5","2259.58"
"SO - 0005206","In-Store","2020-01-27","43","5038.4","4660.52"
"SO - 0005207","Online","2020-01-27","32","857.6","814.72"
"SO - 0005208","In-Store","2020-01-27","39","1728.6","1382.88"
"SO - 0005209","In-Store","2020-01-27","11","221.1","204.52"
"SO - 000521","Online","2018-07-20","41","1105.5","994.95"
"SO - 0005210","In-Store","2020-01-27","36","1118.9","1062.96"
"SO - 0005211","Distributor","2020-01-27","20","207.7","186.93"
"SO - 0005212","Online","2020-01-27","36","1051.9","999.31"
"SO - 0005213","Distributor","2020-01-28","43","214.4","198.32"
"SO - 0005214","In-Store","2020-01-28","29","6485.6","5837.04"
"SO - 0005215","In-Store","2020-01-28","37","2706.8","2436.12"
"SO - 0005216","Distributor","2020-01-28","10","951.4","880.05"
"SO - 0005217","Distributor","2020-01-28","7","1983.2","1834.46"
"SO - 0005218","Distributor","2020-01-28","41","3872.6","3485.34"
"SO - 0005219","Online","2020-01-28","4","3999.9","3699.91"
"SO - 000522","In-Store","2018-07-20","16","1125.6","1069.32"
"SO - 0005220","Online","2020-01-29","12","2244.5","1571.15"
"SO - 0005221","Distributor","2020-01-29","3","1748.7","1617.55"
"SO - 0005222","Online","2020-01-29","9","3845.8","3653.51"
"SO - 0005223","In-Store","2020-01-29","38","2398.6","2218.71"
"SO - 0005224","In-Store","2020-01-29","9","5554.3","5137.73"
"SO - 0005225","Online","2020-01-29","31","3926.2","3337.27"
"SO - 0005226","Wholesale","2020-01-29","28","6231","5919.45"
"SO - 0005227","Online","2020-01-29","33","6056.8","5753.96"
"SO - 0005228","In-Store","2020-01-30","32","2552.7","2361.25"
"SO - 0005229","In-Store","2020-01-30","4","1038.5","986.58"
"SO - 000523","Distributor","2018-07-20","19","897.8","763.13"
"SO - 0005230","In-Store","2020-01-30","50","6244.4","5776.07"
"SO - 0005231","In-Store","2020-01-30","11","3852.5","3659.88"
"SO - 0005232","In-Store","2020-01-30","29","3906.1","3515.49"
"SO - 0005233","Distributor","2020-01-30","27","227.8","182.24"
"SO - 0005234","In-Store","2020-01-30","47","3457.2","3111.48"
"SO - 0005235","In-Store","2020-01-30","32","2412","2291.4"
"SO - 0005236","Wholesale","2020-01-31","39","4006.6","3205.28"
"SO - 0005237","In-Store","2020-01-31","41","261.3","241.7"
"SO - 0005238","Online","2020-01-31","40","938","891.1"
"SO - 0005239","Online","2020-01-31","15","3028.4","2876.98"
"SO - 000524","Online","2018-07-20","21","207.7","166.16"
"SO - 0005240","Online","2020-01-31","19","2546","2291.4"
"SO - 0005241","Online","2020-01-31","24","214.4","171.52"
"SO - 0005242","Online","2020-01-31","32","214.4","192.96"
"SO - 0005243","Online","2020-02-01","25","3845.8","3653.51"
"SO - 0005244","Wholesale","2020-02-01","43","1038.5","986.58"
"SO - 0005245","In-Store","2020-02-01","10","234.5","187.6"
